num_date_time,answer
2 2020-08-26 05,1042.0996874884395
2 2020-08-26 06,1244.5265154115552
2 2020-08-26 07,1227.0003595043738
2 2020-08-26 08,1350.7656371225785
2 2020-08-26 09,1798.9293052035969
2 2020-08-26 10,1542.9931857167771
2 2020-08-26 11,1543.5366372906935
2 2020-08-26 12,1718.696273310464
2 2020-08-26 13,1474.3857786709389
2 2020-08-26 14,1474.3857786709389
2 2020-08-26 15,1702.6455871535068
2 2020-08-26 16,1449.9734734081912
2 2020-08-26 17,1443.4280370318197
2 2020-08-26 18,1530.4220021105555
2 2020-08-26 19,1288.19298090557
2 2020-08-26 20,1250.474613868696
2 2020-08-26 21,1071.6410672232962
2 2020-08-26 22,968.182974559835
2 2020-08-26 23,952.9914135209842
2 2020-08-27 00,1115.4057952452654
2 2020-08-27 01,971.0317856208393
2 2020-08-27 02,944.1381702106033
2 2020-08-27 03,1126.6826324313004
2 2020-08-27 04,1004.6854456034052
2 2020-08-27 05,1005.9499266530541
2 2020-08-27 06,1070.714621649354
2 2020-08-27 07,1150.846438197327
2 2020-08-27 08,1274.7493415987599
2 2020-08-27 09,1617.9982667911383
2 2020-08-27 10,1463.8690668719796
2 2020-08-27 11,1464.412518445896
2 2020-08-27 12,1620.6519594242268
2 2020-08-27 13,1486.766224109022
2 2020-08-27 14,1486.766224109022
2 2020-08-27 15,1617.9532522328145
2 2020-08-27 16,1537.8318407277275
2 2020-08-27 17,1511.2131238745706
2 2020-08-27 18,1621.8194949213703
2 2020-08-27 19,1379.4296408197106
2 2020-08-27 20,1341.7112737828363
2 2020-08-27 21,1273.3481948401839
2 2020-08-27 22,1160.9142018747846
2 2020-08-27 23,1150.2202168122215
2 2020-08-28 00,1177.889235546128
2 2020-08-28 01,1043.940431567855
2 2020-08-28 02,1012.5161712401208
2 2020-08-28 03,1124.1247540476704
2 2020-08-28 04,999.2338865201425
2 2020-08-28 05,1000.4983675697915
2 2020-08-28 06,1176.6212576019611
2 2020-08-28 07,1327.651319664766
2 2020-08-28 08,1451.554223066199
2 2020-08-28 09,1653.2556881646653
2 2020-08-28 10,1513.7999759311854
2 2020-08-28 11,1514.3434275051018
2 2020-08-28 12,1691.167955235055
2 2020-08-28 13,1571.7154821034212
2 2020-08-28 14,1571.7154821034212
2 2020-08-28 15,1649.158089885433
2 2020-08-28 16,1557.6125999660899
2 2020-08-28 17,1551.0671635897183
2 2020-08-28 18,1609.9008949475817
2 2020-08-28 19,1367.511040845922
2 2020-08-28 20,1329.7926738090478
2 2020-08-28 21,1263.0995509529232
2 2020-08-28 22,1148.9952822712291
2 2020-08-28 23,1138.301297208666
2 2020-08-29 00,1063.3028055886334
2 2020-08-29 01,927.8330788209308
2 2020-08-29 02,896.4088184931983
2 2020-08-29 03,985.6448386056795
2 2020-08-29 04,985.6119925860451
2 2020-08-29 05,986.8764736356941
2 2020-08-29 06,1116.2206622343463
2 2020-08-29 07,1283.367549723604
2 2020-08-29 08,1405.0994292504295
2 2020-08-29 09,1731.0973780796319
2 2020-08-29 10,1590.4465752282242
2 2020-08-29 11,1590.9900268021406
2 2020-08-29 12,1872.6556483098714
2 2020-08-29 13,1693.8548592507618
2 2020-08-29 14,1693.8548592507618
2 2020-08-29 15,1839.4350612666867
2 2020-08-29 16,1706.207153164926
2 2020-08-29 17,1676.097043904603
2 2020-08-29 18,1703.3358002140214
2 2020-08-29 19,1461.106779009036
2 2020-08-29 20,1423.3884119721617
2 2020-08-29 21,1329.4217640604827
2 2020-08-29 22,1205.5636926808293
2 2020-08-29 23,1190.3721316419787
2 2020-08-30 00,1237.9791136466747
2 2020-08-30 01,1105.0291824365036
2 2020-08-30 02,1073.6049221087699
2 2020-08-30 03,1139.601048764506
2 2020-08-30 04,1028.0290675827641
2 2020-08-30 05,1029.2935486324131
2 2020-08-30 06,1229.4084605471678
2 2020-08-30 07,1277.3363163580052
2 2020-08-30 08,1399.0681958848306
2 2020-08-30 09,1953.5250232913713
2 2020-08-30 10,1706.8190188327776
2 2020-08-30 11,1707.362470406694
2 2020-08-30 12,2041.1708094470257
2 2020-08-30 13,1735.3874892254719
2 2020-08-30 14,1735.3874892254719
2 2020-08-30 15,2038.3041816012967
2 2020-08-30 16,1741.8251400190045
2 2020-08-30 17,1711.7150307586815
2 2020-08-30 18,1714.8146570288516
2 2020-08-30 19,1472.5856358238661
2 2020-08-30 20,1434.8672687869919
2 2020-08-30 21,1267.0783262907435
2 2020-08-30 22,1154.6443333253442
2 2020-08-30 23,1148.760026956072
2 2020-08-31 00,1208.872342390392
2 2020-08-31 01,1074.9235384121187
2 2020-08-31 02,1048.0299230018825
2 2020-08-31 03,1137.7395942523224
2 2020-08-31 04,1012.8487267247937
2 2020-08-31 05,1014.1132077744427
2 2020-08-31 06,1219.5009622444354
2 2020-08-31 07,1268.529201143447
2 2020-08-31 08,1395.6793983400162
2 2020-08-31 09,1871.3222900521446
2 2020-08-31 10,1624.6162855935495
2 2020-08-31 11,1625.159737167466
2 2020-08-31 12,1872.7978514412237
2 2020-08-31 13,1580.56311928848
2 2020-08-31 14,1580.56311928848
2 2020-08-31 15,1939.2618999521262
2 2020-08-31 16,1644.9073680243919
2 2020-08-31 17,1614.7972587640688
2 2020-08-31 18,1641.2818845654342
2 2020-08-31 19,1397.8931576956727
2 2020-08-31 20,1360.1747906587984
2 2020-08-31 21,1183.3842500169255
2 2020-08-31 22,1056.6324979376388
2 2020-08-31 23,1045.9385128750757
3 2020-08-25 00,3394.0590621336087
3 2020-08-25 01,2872.647915001476
3 2020-08-25 02,2847.222168149427
3 2020-08-25 03,3452.8814052723337
3 2020-08-25 04,2883.667876616682
3 2020-08-25 05,2884.932357666331
3 2020-08-25 06,3540.263880045211
3 2020-08-25 07,3066.7382831959185
3 2020-08-25 08,2675.6021916050627
3 2020-08-25 09,3274.9128422992076
3 2020-08-25 10,2413.1192067626284
3 2020-08-25 11,2413.6626583365446
3 2020-08-25 12,3390.554665257045
3 2020-08-25 13,2496.6718610955013
3 2020-08-25 14,2496.6718610955013
3 2020-08-25 15,3522.507488085145
3 2020-08-25 16,2608.091664034113
3 2020-08-25 17,2596.2437667682075
3 2020-08-25 18,3419.9150685811155
3 2020-08-25 19,2631.285446830783
3 2020-08-25 20,2814.065020576947
3 2020-08-25 21,3229.425788435329
3 2020-08-25 22,2834.7393976614403
3 2020-08-25 23,2883.259956121161
3 2020-08-26 00,3375.665291831403
3 2020-08-26 01,2894.9885633439703
3 2020-08-26 02,2869.5628164919212
3 2020-08-26 03,3210.863295460748
3 2020-08-26 04,2758.118223301164
3 2020-08-26 05,2759.382704350813
3 2020-08-26 06,3414.985906406198
3 2020-08-26 07,3033.322351348969
3 2020-08-26 08,2640.1698767111443
3 2020-08-26 09,3220.883122193031
3 2020-08-26 10,2376.756016325699
3 2020-08-26 11,2377.299467899615
3 2020-08-26 12,3422.7794092239474
3 2020-08-26 13,2520.936744502133
3 2020-08-26 14,2520.936744502133
3 2020-08-26 15,3438.7094119172693
3 2020-08-26 16,2534.669372981989
3 2020-08-26 17,2522.8214757160836
3 2020-08-26 18,3407.717104903585
3 2020-08-26 19,2619.0874831532524
3 2020-08-26 20,2801.8670568994166
3 2020-08-26 21,3173.1777422540363
3 2020-08-26 22,2781.362145020053
3 2020-08-26 23,2827.5408082282256
3 2020-08-27 00,3289.6393518592504
3 2020-08-27 01,2891.076974671151
3 2020-08-27 02,2864.1833592609164
3 2020-08-27 03,3384.5252638813
3 2020-08-27 04,3002.529263657886
3 2020-08-27 05,3003.793744707535
3 2020-08-27 06,3351.5151343238513
3 2020-08-27 07,2951.487641510552
3 2020-08-27 08,2579.0516332557836
3 2020-08-27 09,3383.1806962432497
3 2020-08-27 10,2538.94007853122
3 2020-08-27 11,2539.483530105136
3 2020-08-27 12,3426.274428021609
3 2020-08-27 13,2504.023373726833
3 2020-08-27 14,2504.023373726833
3 2020-08-27 15,3482.7241315242295
3 2020-08-27 16,2549.9931958558186
3 2020-08-27 17,2528.1203755761294
3 2020-08-27 18,3476.343621007039
3 2020-08-27 19,2674.0284252331153
3 2020-08-27 20,2883.4014049772036
3 2020-08-27 21,3410.9780947394743
3 2020-08-27 22,2934.4387915823513
3 2020-08-27 23,2991.9369263416643
3 2020-08-28 00,3469.2104352807555
3 2020-08-28 01,2940.9507617081013
3 2020-08-28 02,2909.5265013803682
3 2020-08-28 03,3418.8258873743425
3 2020-08-28 04,2837.3223322488443
3 2020-08-28 05,2838.5868132984933
3 2020-08-28 06,3504.2228907199487
3 2020-08-28 07,3120.7805419690544
3 2020-08-28 08,2727.473426503591
3 2020-08-28 09,3377.4611138607625
3 2020-08-28 10,2533.2204961487328
3 2020-08-28 11,2533.763947722649
3 2020-08-28 12,3384.984371142959
3 2020-08-28 13,2587.5913383560746
3 2020-08-28 14,2587.5913383560746
3 2020-08-28 15,3438.9614540424063
3 2020-08-28 16,2664.5522573079647
3 2020-08-28 17,2618.5307091158206
3 2020-08-28 18,3548.6358603934946
3 2020-08-28 19,2803.2962280880197
3 2020-08-28 20,3012.669207832108
3 2020-08-28 21,3362.471952400848
3 2020-08-28 22,2905.7097797220586
3 2020-08-28 23,2963.2079144813715
3 2020-08-29 00,3541.157101669939
3 2020-08-29 01,3018.2203807010073
3 2020-08-29 02,2988.26398893146
3 2020-08-29 03,3474.565958337399
3 2020-08-29 04,2907.094247692271
3 2020-08-29 05,2908.35872874192
3 2020-08-29 06,3608.207911174407
3 2020-08-29 07,3122.2890583003104
3 2020-08-29 08,2734.2603920504625
3 2020-08-29 09,3433.412228750902
3 2020-08-29 10,2590.0051501395005
3 2020-08-29 11,2590.5486017134167
3 2020-08-29 12,3482.72316942268
3 2020-08-29 13,2616.161561710023
3 2020-08-29 14,2616.161561710023
3 2020-08-29 15,3463.7360275338137
3 2020-08-29 16,2634.502722249543
3 2020-08-29 17,2579.949343333182
3 2020-08-29 18,3545.4401009773455
3 2020-08-29 19,2597.2942966302257
3 2020-08-29 20,2816.379338625858
3 2020-08-29 21,3435.239593100114
3 2020-08-29 22,2859.4669106561787
3 2020-08-29 23,2916.9650454154917
3 2020-08-30 00,3513.919189579819
3 2020-08-30 01,2890.510441556721
3 2020-08-30 02,2860.554049787174
3 2020-08-30 03,3484.73180978639
3 2020-08-30 04,2889.909368315106
3 2020-08-30 05,2891.173849364755
3 2020-08-30 06,3598.544836116368
3 2020-08-30 07,3112.6259832422716
3 2020-08-30 08,2724.5973169924237
3 2020-08-30 09,3436.615543514673
3 2020-08-30 10,2537.4660982913197
3 2020-08-30 11,2538.009549865236
3 2020-08-30 12,3545.2929852774037
3 2020-08-30 13,2561.386282330168
3 2020-08-30 14,2561.386282330168
3 2020-08-30 15,3636.4718666636104
3 2020-08-30 16,2647.3617396295203
3 2020-08-30 17,2592.9342564449657
3 2020-08-30 18,3567.36041918001
3 2020-08-30 19,2751.712319101207
3 2020-08-30 20,2961.0852988452953
3 2020-08-30 21,3393.9422246725503
3 2020-08-30 22,2952.2908125615536
3 2020-08-30 23,3009.7889473208666
3 2020-08-31 00,3536.408121504161
3 2020-08-31 01,3004.3303982757557
3 2020-08-31 02,2972.9061379480227
3 2020-08-31 03,3531.5115317100904
3 2020-08-31 04,2962.2980030544386
3 2020-08-31 05,2963.5624841040876
3 2020-08-31 06,3615.473756105219
3 2020-08-31 07,3144.901154611146
3 2020-08-31 08,2749.7152818819422
3 2020-08-31 09,3517.7102295019467
3 2020-08-31 10,2675.0079313696015
3 2020-08-31 11,2675.5513829435176
3 2020-08-31 12,3660.536605020083
3 2020-08-31 13,2671.08060401807
3 2020-08-31 14,2671.08060401807
3 2020-08-31 15,3660.903358499892
3 2020-08-31 16,2671.793231465802
3 2020-08-31 17,2611.7304394946786
3 2020-08-31 18,3571.796823828634
3 2020-08-31 19,2749.655961848451
3 2020-08-31 20,2959.0289415925395
3 2020-08-31 21,3399.662208449961
3 2020-08-31 22,3004.0590415230668
3 2020-08-31 23,3050.2377047312393
4 2020-08-25 00,446.4285644521775
4 2020-08-25 01,562.1890518892213
4 2020-08-25 02,537.6924812339153
4 2020-08-25 03,343.14257877055155
4 2020-08-25 04,546.3548186774123
4 2020-08-25 05,547.6192997270613
4 2020-08-25 06,431.37183108486636
4 2020-08-25 07,774.5622780450532
4 2020-08-25 08,941.3128999082686
4 2020-08-25 09,1054.2250294116054
4 2020-08-25 10,1290.5824102072288
4 2020-08-25 11,1326.2184847828078
4 2020-08-25 12,1405.0430493336196
4 2020-08-25 13,1465.0562881129745
4 2020-08-25 14,1465.0562881129745
4 2020-08-25 15,1572.5929122367154
4 2020-08-25 16,1565.7549562051684
4 2020-08-25 17,1541.198945921948
4 2020-08-25 18,1158.5427796206502
4 2020-08-25 19,987.6622359313602
4 2020-08-25 20,922.4053466475397
4 2020-08-25 21,725.3021098152412
4 2020-08-25 22,755.0321090062449
4 2020-08-25 23,744.9808076067645
4 2020-08-26 00,495.8682313290255
4 2020-08-26 01,622.5658652632029
4 2020-08-26 02,598.0692946078968
4 2020-08-26 03,408.7958710505569
4 2020-08-26 04,541.3150388985539
4 2020-08-26 05,542.5795199482029
4 2020-08-26 06,573.9287322426322
4 2020-08-26 07,790.5022756078816
4 2020-08-26 08,949.3496456855673
4 2020-08-26 09,1171.88209044932
4 2020-08-26 10,1428.9695041092596
4 2020-08-26 11,1438.7265656663499
4 2020-08-26 12,1395.39331698644
4 2020-08-26 13,1450.9286392370393
4 2020-08-26 14,1450.9286392370393
4 2020-08-26 15,1402.9320049275364
4 2020-08-26 16,1456.2699529646704
4 2020-08-26 17,1431.7139426814501
4 2020-08-26 18,1083.9466302389978
4 2020-08-26 19,912.6396929349179
4 2020-08-26 20,874.9213258980442
4 2020-08-26 21,721.5748010355097
4 2020-08-26 22,762.6141583564679
4 2020-08-26 23,752.5628569569875
4 2020-08-27 00,589.7973701319673
4 2020-08-27 01,716.4950040661448
4 2020-08-27 02,691.9984334108387
4 2020-08-27 03,543.7630294762317
4 2020-08-27 04,687.2193438213627
4 2020-08-27 05,688.4838248710117
4 2020-08-27 06,419.4478766394616
4 2020-08-27 07,839.358615050999
4 2020-08-27 08,1006.4169668681582
4 2020-08-27 09,1059.9697997738656
4 2020-08-27 10,1437.7006875425895
4 2020-08-27 11,1470.2065917236596
4 2020-08-27 12,1424.36385865384
4 2020-08-27 13,1468.589822774485
4 2020-08-27 14,1468.589822774485
4 2020-08-27 15,1500.296889178628
4 2020-08-27 16,1535.6616916495614
4 2020-08-27 17,1511.105681366341
4 2020-08-27 18,1192.8846099186583
4 2020-08-27 19,1010.2683144846236
4 2020-08-27 20,965.9949220360626
4 2020-08-27 21,783.1406188244538
4 2020-08-27 22,810.2237732099097
4 2020-08-27 23,800.1724718104293
4 2020-08-28 00,575.1511627866429
4 2020-08-28 01,701.8487967208204
4 2020-08-28 02,677.3522260655143
4 2020-08-28 03,540.7396467446047
4 2020-08-28 04,673.2588145926024
4 2020-08-28 05,674.5232956422515
4 2020-08-28 06,524.1383382687292
4 2020-08-28 07,837.9938750730795
4 2020-08-28 08,1005.0522268902387
4 2020-08-28 09,1193.6696462594725
4 2020-08-28 10,1478.9393611585724
4 2020-08-28 11,1507.0961368926562
4 2020-08-28 12,1464.715021882141
4 2020-08-28 13,1517.130900211047
4 2020-08-28 14,1517.130900211047
4 2020-08-28 15,1489.9997720102247
4 2020-08-28 16,1525.3645744811581
4 2020-08-28 17,1500.8085641979378
4 2020-08-28 18,1187.5557007301627
4 2020-08-28 19,1004.9394052961276
4 2020-08-28 20,960.666012847567
4 2020-08-28 21,770.5877402173167
4 2020-08-28 22,800.3177394083207
4 2020-08-28 23,795.076116702131
4 2020-08-29 00,676.3680537064728
4 2020-08-29 01,803.0656876406503
4 2020-08-29 02,780.0369855435301
4 2020-08-29 03,571.7297886122197
4 2020-08-29 04,704.2489564602175
4 2020-08-29 05,705.5134375098665
4 2020-08-29 06,599.0334991901668
4 2020-08-29 07,870.7935503920057
4 2020-08-29 08,1040.8733144702194
4 2020-08-29 09,1357.183259927402
4 2020-08-29 10,1664.8405201040237
4 2020-08-29 11,1692.9972958381074
4 2020-08-29 12,1752.8019853073042
4 2020-08-29 13,1746.1965908974748
4 2020-08-29 14,1746.1965908974748
4 2020-08-29 15,1725.6625906056215
4 2020-08-29 16,1727.8619322911384
4 2020-08-29 17,1655.0910273026998
4 2020-08-29 18,1313.2628842435827
4 2020-08-29 19,1147.020176986312
4 2020-08-29 20,1102.7467845377514
4 2020-08-29 21,899.3994631345893
4 2020-08-29 22,926.072448412838
4 2020-08-29 23,920.8308257066483
4 2020-08-30 00,683.4571205284657
4 2020-08-30 01,810.1547544626432
4 2020-08-30 02,785.6581838073371
4 2020-08-30 03,557.3155201138478
4 2020-08-30 04,689.8346879618456
4 2020-08-30 05,691.0991690114946
4 2020-08-30 06,590.7614928957156
4 2020-08-30 07,862.5215440975545
4 2020-08-30 08,987.5860589709459
4 2020-08-30 09,1324.4734422117492
4 2020-08-30 10,1602.7281356823205
4 2020-08-30 11,1630.8849114164043
4 2020-08-30 12,1656.547756382942
4 2020-08-30 13,1649.9423619731126
4 2020-08-30 14,1649.9423619731126
4 2020-08-30 15,1694.0815066649848
4 2020-08-30 16,1696.2808483505016
4 2020-08-30 17,1623.509943362063
4 2020-08-30 18,1279.0475211847152
4 2020-08-30 19,1142.2322254979683
4 2020-08-30 20,1104.513858461094
4 2020-08-30 21,690.5275987235275
4 2020-08-30 22,751.3309978569349
4 2020-08-30 23,745.7772724337417
4 2020-08-31 00,443.7842592461233
4 2020-08-31 01,735.624595701954
4 2020-08-31 02,711.128025046648
4 2020-08-31 03,343.8829934726221
4 2020-08-31 04,653.1504349866696
4 2020-08-31 05,654.4149160363186
4 2020-08-31 06,503.2013660448081
4 2020-08-31 07,858.9193046365427
4 2020-08-31 08,1003.8632781607774
4 2020-08-31 09,1215.0110481165987
4 2020-08-31 10,1548.0895388096424
4 2020-08-31 11,1567.9338588073617
4 2020-08-31 12,1545.9627919378217
4 2020-08-31 13,1501.3137320042497
4 2020-08-31 14,1501.3137320042497
4 2020-08-31 15,1555.1652646259092
4 2020-08-31 16,1530.05387163753
4 2020-08-31 17,1457.2829666490913
4 2020-08-31 18,1022.9173281223738
4 2020-08-31 19,971.4923574108842
4 2020-08-31 20,933.7739903740106
4 2020-08-31 21,674.559770031032
4 2020-08-31 22,751.2266573365805
4 2020-08-31 23,745.6729319133873
5 2020-08-25 00,2921.663225719256
5 2020-08-25 01,2771.1613015942635
5 2020-08-25 02,2709.808666552974
5 2020-08-25 03,2863.643249598293
5 2020-08-25 04,2719.371912412057
5 2020-08-25 05,2473.14883101652
5 2020-08-25 06,2543.3664089361077
5 2020-08-25 07,2543.1207665223105
5 2020-08-25 08,2462.3734694903087
5 2020-08-25 09,2675.9537979804268
5 2020-08-25 10,2479.081111484921
5 2020-08-25 11,2479.6245630588373
5 2020-08-25 12,2833.27486593247
5 2020-08-25 13,2583.2980336223313
5 2020-08-25 14,2583.2980336223313
5 2020-08-25 15,2735.2432948382466
5 2020-08-25 16,2476.4053008783953
5 2020-08-25 17,2458.0766693681585
5 2020-08-25 18,2740.6837931614596
5 2020-08-25 19,2590.233350083308
5 2020-08-25 20,2866.3006650094767
5 2020-08-25 21,2948.5448002158178
5 2020-08-25 22,2989.6490913809207
5 2020-08-25 23,2956.574486720869
5 2020-08-26 00,2926.384059661115
5 2020-08-26 01,2764.458057121868
5 2020-08-26 02,2704.9539880212524
5 2020-08-26 03,2763.18184936074
5 2020-08-26 04,2633.256378940141
5 2020-08-26 05,2477.2975112898985
5 2020-08-26 06,2482.4218615523646
5 2020-08-26 07,2494.9058446995487
5 2020-08-26 08,2418.0707030226663
5 2020-08-26 09,2676.732032173014
5 2020-08-26 10,2470.6221043851624
5 2020-08-26 11,2471.1655559590786
5 2020-08-26 12,2685.7430902285123
5 2020-08-26 13,2424.0923952313533
5 2020-08-26 14,2424.0923952313533
5 2020-08-26 15,2670.1919466154773
5 2020-08-26 16,2399.680089968605
5 2020-08-26 17,2371.326535444585
5 2020-08-26 18,2716.6734654964566
5 2020-08-26 19,2595.8361693127085
5 2020-08-26 20,2871.9034842388774
5 2020-08-26 21,2861.7910194360898
5 2020-08-26 22,2910.7678705741537
5 2020-08-26 23,2877.693265914102
