num_date_time,answer
1 2020-08-28 19,8759.003
1 2020-08-28 20,8758.355
1 2020-08-28 21,8757.908
1 2020-08-28 22,8757.908
1 2020-08-28 23,8757.156
1 2020-08-29 00,8721.633
1 2020-08-29 01,8721.179
1 2020-08-29 02,8721.024
1 2020-08-29 03,8714.103
1 2020-08-29 04,8714.103
1 2020-08-29 05,8713.617
1 2020-08-29 06,8718.445
1 2020-08-29 07,8719.391
1 2020-08-29 08,8720.032
1 2020-08-29 09,8723.311
1 2020-08-29 10,8734.178
1 2020-08-29 11,8746.944
1 2020-08-29 12,8742.349
1 2020-08-29 13,8747.961
1 2020-08-29 14,8765.088
1 2020-08-29 15,8766.585
1 2020-08-29 16,8765.898
1 2020-08-29 17,8762.574
1 2020-08-29 18,8757.597
1 2020-08-29 19,8756.91
1 2020-08-29 20,8756.262
1 2020-08-29 21,8756.314
1 2020-08-29 22,8756.314
1 2020-08-29 23,8755.452
1 2020-08-30 00,8721.16
1 2020-08-30 01,8720.706
1 2020-08-30 02,8720.512
1 2020-08-30 03,8718.51
1 2020-08-30 04,8718.51
1 2020-08-30 05,8718.302
1 2020-08-30 06,8718.445
1 2020-08-30 07,8719.391
1 2020-08-30 08,8720.032
1 2020-08-30 09,8721.16
1 2020-08-30 10,8732.649
1 2020-08-30 11,8744.831
1 2020-08-30 12,8742.427
1 2020-08-30 13,8747.216
1 2020-08-30 14,8763.61
1 2020-08-30 15,8761.679
1 2020-08-30 16,8761.154
1 2020-08-30 17,8758.679
1 2020-08-30 18,8757.5
1 2020-08-30 19,8756.502
1 2020-08-30 20,8755.854
1 2020-08-30 21,8756.482
1 2020-08-30 22,8756.482
1 2020-08-30 23,8755.731
1 2020-08-31 00,8721.16
1 2020-08-31 01,8720.706
1 2020-08-31 02,8720.512
1 2020-08-31 03,8718.51
1 2020-08-31 04,8718.51
1 2020-08-31 05,8718.302
1 2020-08-31 06,8718.445
1 2020-08-31 07,8719.391
1 2020-08-31 08,8720.032
1 2020-08-31 09,8723.467
1 2020-08-31 10,8733.828
1 2020-08-31 11,8745.745
1 2020-08-31 12,8742.427
1 2020-08-31 13,8747.216
1 2020-08-31 14,8763.61
1 2020-08-31 15,8761.725
1 2020-08-31 16,8761.271
1 2020-08-31 17,8758.835
1 2020-08-31 18,8757.726
1 2020-08-31 19,8757.111
1 2020-08-31 20,8756.463
1 2020-08-31 21,8756.482
1 2020-08-31 22,8756.482
1 2020-08-31 23,8755.731
2 2020-08-25 00,1083.479
2 2020-08-25 01,893.981
2 2020-08-25 02,885.137
2 2020-08-25 03,1078.933
2 2020-08-25 04,884.012
2 2020-08-25 05,881.329
2 2020-08-25 06,1156.01
2 2020-08-25 07,1085.932
2 2020-08-25 08,1273.761
2 2020-08-25 09,1790.353
2 2020-08-25 10,1482.006
2 2020-08-25 11,1517.933
2 2020-08-25 12,1900.898
2 2020-08-25 13,1535.744
2 2020-08-25 14,1528.371
2 2020-08-25 15,1891.052
2 2020-08-25 16,1531.319
2 2020-08-25 17,1687.876
2 2020-08-25 18,1542.164
2 2020-08-25 19,1961.434
2 2020-08-25 20,1223.311
2 2020-08-25 21,1166.118
2 2020-08-25 22,1259.668
2 2020-08-25 23,1271.266
2 2020-08-26 00,1083.667
2 2020-08-26 01,907.61
2 2020-08-26 02,890.423
2 2020-08-26 03,1078.956
2 2020-08-26 04,886.532
2 2020-08-26 05,881.21
2 2020-08-26 06,1157.987
2 2020-08-26 07,1107.171
2 2020-08-26 08,1273.906
2 2020-08-26 09,1716.989
2 2020-08-26 10,1480.249
2 2020-08-26 11,1515.787
2 2020-08-26 12,1706.858
2 2020-08-26 13,1522.763
2 2020-08-26 14,1516.442
2 2020-08-26 15,1694.215
2 2020-08-26 16,1525.081
2 2020-08-26 17,1672.574
2 2020-08-26 18,1509.083
2 2020-08-26 19,1923.756
2 2020-08-26 20,1227.06
2 2020-08-26 21,1165.159
2 2020-08-26 22,1259.668
2 2020-08-26 23,1271.266
2 2020-08-27 00,1087.467
2 2020-08-27 01,914.079
2 2020-08-27 02,909.193
2 2020-08-27 03,1083.466
2 2020-08-27 04,900.896
2 2020-08-27 05,894.743
2 2020-08-27 06,1155.338
2 2020-08-27 07,1075.071
2 2020-08-27 08,1266.656
2 2020-08-27 09,1614.618
2 2020-08-27 10,1468.71
2 2020-08-27 11,1505.723
2 2020-08-27 12,1681.894
2 2020-08-27 13,1523.791
2 2020-08-27 14,1517.47
2 2020-08-27 15,1670.298
2 2020-08-27 16,1525.081
2 2020-08-27 17,1673.404
2 2020-08-27 18,1509.182
2 2020-08-27 19,1922.081
2 2020-08-27 20,1228.368
2 2020-08-27 21,1167.737
2 2020-08-27 22,1259.668
2 2020-08-27 23,1271.266
2 2020-08-28 00,1083.663
2 2020-08-28 01,910.215
2 2020-08-28 02,896.35
2 2020-08-28 03,1078.956
2 2020-08-28 04,888.166
2 2020-08-28 05,882.549
2 2020-08-28 06,1165.603
2 2020-08-28 07,1107.965
2 2020-08-28 08,1268.12
2 2020-08-28 09,1604.824
2 2020-08-28 10,1470.408
2 2020-08-28 11,1508.702
2 2020-08-28 12,1679.169
2 2020-08-28 13,1522.763
2 2020-08-28 14,1516.442
2 2020-08-28 15,1714.297
2 2020-08-28 16,1530.727
2 2020-08-28 17,1685.033
2 2020-08-28 18,1511.444
2 2020-08-28 19,1959.905
2 2020-08-28 20,1222.64
2 2020-08-28 21,1165.159
2 2020-08-28 22,1259.668
2 2020-08-28 23,1271.266
2 2020-08-29 00,1083.663
2 2020-08-29 01,911.235
2 2020-08-29 02,899.413
2 2020-08-29 03,1078.956
2 2020-08-29 04,896.077
2 2020-08-29 05,890.62
2 2020-08-29 06,1168.657
2 2020-08-29 07,1104.962
2 2020-08-29 08,1268.12
2 2020-08-29 09,1693.632
2 2020-08-29 10,1482.006
2 2020-08-29 11,1517.994
2 2020-08-29 12,1742.534
2 2020-08-29 13,1535.744
2 2020-08-29 14,1528.371
2 2020-08-29 15,1680.753
2 2020-08-29 16,1530.727
2 2020-08-29 17,1685.226
2 2020-08-29 18,1536.938
2 2020-08-29 19,1957.738
2 2020-08-29 20,1222.64
2 2020-08-29 21,1166.118
2 2020-08-29 22,1259.668
2 2020-08-29 23,1271.266
2 2020-08-30 00,1083.667
2 2020-08-30 01,899.679
2 2020-08-30 02,889.225
2 2020-08-30 03,1079.079
2 2020-08-30 04,887.649
2 2020-08-30 05,882.435
2 2020-08-30 06,1163.291
2 2020-08-30 07,1104.858
2 2020-08-30 08,1272.489
2 2020-08-30 09,1926.893
2 2020-08-30 10,1482.694
2 2020-08-30 11,1517.295
2 2020-08-30 12,1938.119
2 2020-08-30 13,1536.336
2 2020-08-30 14,1528.962
2 2020-08-30 15,1939.607
2 2020-08-30 16,1533.455
2 2020-08-30 17,1688.777
2 2020-08-30 18,1519.159
2 2020-08-30 19,1963.6
2 2020-08-30 20,1223.311
2 2020-08-30 21,1165.111
2 2020-08-30 22,1263.146
2 2020-08-30 23,1274.718
2 2020-08-31 00,1083.663
2 2020-08-31 01,910.077
2 2020-08-31 02,895.974
2 2020-08-31 03,1078.956
2 2020-08-31 04,889.784
2 2020-08-31 05,883.688
2 2020-08-31 06,1153.763
2 2020-08-31 07,1080.135
2 2020-08-31 08,1273.906
2 2020-08-31 09,1868.55
2 2020-08-31 10,1480.249
2 2020-08-31 11,1515.195
2 2020-08-31 12,1871.55
2 2020-08-31 13,1523.791
2 2020-08-31 14,1517.47
2 2020-08-31 15,1875.594
2 2020-08-31 16,1523.046
2 2020-08-31 17,1673.418
2 2020-08-31 18,1527.323
2 2020-08-31 19,1960.272
2 2020-08-31 20,1222.64
2 2020-08-31 21,1165.159
2 2020-08-31 22,1259.668
2 2020-08-31 23,1271.266
3 2020-08-25 00,3517.409
3 2020-08-25 01,3522.836
3 2020-08-25 02,3521.505
3 2020-08-25 03,3522.134
3 2020-08-25 04,3526.6
3 2020-08-25 05,3526.763
3 2020-08-25 06,3529.761
3 2020-08-25 07,3534.939
3 2020-08-25 08,1271.617
3 2020-08-25 09,3559.878
3 2020-08-25 10,1483.531
3 2020-08-25 11,1520.745
3 2020-08-25 12,3558.174
3 2020-08-25 13,1536.351
3 2020-08-25 14,1529.187
3 2020-08-25 15,3579.999
3 2020-08-25 16,1535.869
3 2020-08-25 17,1681.826
3 2020-08-25 18,3562.408
3 2020-08-25 19,1983.012
3 2020-08-25 20,3509.698
3 2020-08-25 21,3511.893
3 2020-08-25 22,3508.584
3 2020-08-25 23,3466.823
3 2020-08-26 00,3548.066
3 2020-08-26 01,3557.999
3 2020-08-26 02,3556.668
3 2020-08-26 03,3557.75
3 2020-08-26 04,3562.214
3 2020-08-26 05,3561.89
3 2020-08-26 06,3566.127
3 2020-08-26 07,3568.569
3 2020-08-26 08,1272.217
3 2020-08-26 09,3558.036
3 2020-08-26 10,1482.386
3 2020-08-26 11,1518.537
3 2020-08-26 12,3556.318
3 2020-08-26 13,1535.744
3 2020-08-26 14,1528.371
3 2020-08-26 15,3578.13
3 2020-08-26 16,1524.414
3 2020-08-26 17,1684.237
3 2020-08-26 18,3564.926
3 2020-08-26 19,1963.446
3 2020-08-26 20,3509.698
3 2020-08-26 21,3511.893
3 2020-08-26 22,3508.584
3 2020-08-26 23,3475.403
3 2020-08-27 00,3548.468
3 2020-08-27 01,3558.31
3 2020-08-27 02,3556.979
3 2020-08-27 03,3557.532
3 2020-08-27 04,3561.964
3 2020-08-27 05,3561.8
3 2020-08-27 06,3566.127
3 2020-08-27 07,3568.569
3 2020-08-27 08,1272.747
3 2020-08-27 09,3560.368
3 2020-08-27 10,1480.249
3 2020-08-27 11,1515.195
3 2020-08-27 12,3559.459
3 2020-08-27 13,1523.791
3 2020-08-27 14,1517.47
3 2020-08-27 15,3581.267
3 2020-08-27 16,1524.319
3 2020-08-27 17,1671.539
3 2020-08-27 18,3564.679
3 2020-08-27 19,1949.03
3 2020-08-27 20,3509.698
3 2020-08-27 21,3511.893
3 2020-08-27 22,3508.584
3 2020-08-27 23,3475.403
3 2020-08-28 00,3548.225
3 2020-08-28 01,3557.722
3 2020-08-28 02,3556.391
3 2020-08-28 03,3556.893
3 2020-08-28 04,3561.325
3 2020-08-28 05,3561.067
3 2020-08-28 06,3566.165
3 2020-08-28 07,3568.606
3 2020-08-28 08,1271.18
3 2020-08-28 09,3562.349
3 2020-08-28 10,1481.718
3 2020-08-28 11,1517.431
3 2020-08-28 12,3559.585
3 2020-08-28 13,1522.763
3 2020-08-28 14,1516.442
3 2020-08-28 15,3581.162
3 2020-08-28 16,1522.018
3 2020-08-28 17,1681.592
3 2020-08-28 18,3562.602
3 2020-08-28 19,1983.012
3 2020-08-28 20,3512.088
3 2020-08-28 21,3514.084
3 2020-08-28 22,3511.167
3 2020-08-28 23,3482.162
3 2020-08-29 00,3548.805
3 2020-08-29 01,3560.014
3 2020-08-29 02,3558.538
3 2020-08-29 03,3559.092
3 2020-08-29 04,3563.844
3 2020-08-29 05,3563.276
3 2020-08-29 06,3569.853
3 2020-08-29 07,3573.455
3 2020-08-29 08,1269.549
3 2020-08-29 09,3558.162
3 2020-08-29 10,1482.386
3 2020-08-29 11,1519.129
3 2020-08-29 12,3561.99
3 2020-08-29 13,1520.771
3 2020-08-29 14,1517.663
3 2020-08-29 15,3581.062
3 2020-08-29 16,1528.018
3 2020-08-29 17,1676.093
3 2020-08-29 18,3560.85
3 2020-08-29 19,1936.843
3 2020-08-29 20,3512.18
3 2020-08-29 21,3513.364
3 2020-08-29 22,3510.277
3 2020-08-29 23,3481.906
3 2020-08-30 00,3548.231
3 2020-08-30 01,3558.527
3 2020-08-30 02,3556.929
3 2020-08-30 03,3557.545
3 2020-08-30 04,3562.483
3 2020-08-30 05,3562.235
3 2020-08-30 06,3570.339
3 2020-08-30 07,3574.334
3 2020-08-30 08,1273.761
3 2020-08-30 09,3558.533
3 2020-08-30 10,1467.998
3 2020-08-30 11,1514.993
3 2020-08-30 12,3559.635
3 2020-08-30 13,1513.689
3 2020-08-30 14,1514.564
3 2020-08-30 15,3583.025
3 2020-08-30 16,1525.165
3 2020-08-30 17,1680.766
3 2020-08-30 18,3562.408
3 2020-08-30 19,1983.012
3 2020-08-30 20,3509.698
3 2020-08-30 21,3511.893
3 2020-08-30 22,3508.584
3 2020-08-30 23,3475.414
3 2020-08-31 00,3548.492
3 2020-08-31 01,3558.759
3 2020-08-31 02,3557.161
3 2020-08-31 03,3557.842
3 2020-08-31 04,3562.774
3 2020-08-31 05,3562.464
3 2020-08-31 06,3571.41
3 2020-08-31 07,3576.159
3 2020-08-31 08,1273.906
3 2020-08-31 09,3560.368
3 2020-08-31 10,1480.249
3 2020-08-31 11,1515.787
3 2020-08-31 12,3559.459
3 2020-08-31 13,1523.791
3 2020-08-31 14,1517.47
3 2020-08-31 15,3581.128
3 2020-08-31 16,1522.625
3 2020-08-31 17,1675.556
3 2020-08-31 18,3564.926
3 2020-08-31 19,1963.446
3 2020-08-31 20,3509.698
3 2020-08-31 21,3511.893
3 2020-08-31 22,3508.584
3 2020-08-31 23,3475.414
4 2020-08-25 00,431.376
4 2020-08-25 01,646.313
4 2020-08-25 02,621.669
4 2020-08-25 03,367.977
4 2020-08-25 04,605.581
4 2020-08-25 05,594.29
4 2020-08-25 06,371.848
4 2020-08-25 07,934.38
4 2020-08-25 08,1276.176
4 2020-08-25 09,1472.754
4 2020-08-25 10,1471.964
4 2020-08-25 11,1510.88
4 2020-08-25 12,1462.023
4 2020-08-25 13,1536.976
4 2020-08-25 14,1531.308
4 2020-08-25 15,1548.393
4 2020-08-25 16,1531.319
4 2020-08-25 17,1687.876
4 2020-08-25 18,1197.472
4 2020-08-25 19,1955.843
4 2020-08-25 20,1228.75
4 2020-08-25 21,914.759
4 2020-08-25 22,1298.152
4 2020-08-25 23,1292.746
4 2020-08-26 00,431.449
4 2020-08-26 01,641.65
4 2020-08-26 02,617.308
4 2020-08-26 03,401.811
4 2020-08-26 04,612.024
4 2020-08-26 05,597.663
4 2020-08-26 06,405.63
4 2020-08-26 07,951.428
4 2020-08-26 08,1273.906
4 2020-08-26 09,1552.0
4 2020-08-26 10,1480.537
4 2020-08-26 11,1515.698
4 2020-08-26 12,1462.023
4 2020-08-26 13,1535.744
4 2020-08-26 14,1528.371
4 2020-08-26 15,1548.393
4 2020-08-26 16,1530.727
4 2020-08-26 17,1685.033
4 2020-08-26 18,1189.977
4 2020-08-26 19,1921.002
4 2020-08-26 20,1242.28
4 2020-08-26 21,914.759
4 2020-08-26 22,1298.152
4 2020-08-26 23,1292.746
4 2020-08-27 00,431.449
4 2020-08-27 01,661.933
4 2020-08-27 02,643.622
4 2020-08-27 03,401.544
4 2020-08-27 04,615.676
4 2020-08-27 05,602.585
4 2020-08-27 06,406.27
4 2020-08-27 07,930.179
4 2020-08-27 08,1267.033
4 2020-08-27 09,1575.78
4 2020-08-27 10,1480.249
4 2020-08-27 11,1515.787
4 2020-08-27 12,1441.684
4 2020-08-27 13,1522.763
4 2020-08-27 14,1516.442
4 2020-08-27 15,1516.792
4 2020-08-27 16,1523.512
4 2020-08-27 17,1683.623
4 2020-08-27 18,1185.415
4 2020-08-27 19,1936.798
4 2020-08-27 20,1228.051
4 2020-08-27 21,914.759
4 2020-08-27 22,1298.152
4 2020-08-27 23,1292.746
4 2020-08-28 00,431.449
4 2020-08-28 01,634.765
4 2020-08-28 02,617.886
4 2020-08-28 03,368.841
4 2020-08-28 04,609.081
4 2020-08-28 05,599.548
4 2020-08-28 06,406.615
4 2020-08-28 07,943.954
4 2020-08-28 08,1273.906
4 2020-08-28 09,1576.376
4 2020-08-28 10,1481.718
4 2020-08-28 11,1517.431
4 2020-08-28 12,1455.616
4 2020-08-28 13,1525.023
4 2020-08-28 14,1520.408
4 2020-08-28 15,1511.639
4 2020-08-28 16,1526.718
4 2020-08-28 17,1681.03
4 2020-08-28 18,1196.085
4 2020-08-28 19,1924.698
4 2020-08-28 20,1240.068
4 2020-08-28 21,932.609
4 2020-08-28 22,1342.891
4 2020-08-28 23,1317.837
4 2020-08-29 00,432.024
4 2020-08-29 01,628.362
4 2020-08-29 02,618.314
4 2020-08-29 03,368.841
4 2020-08-29 04,609.326
4 2020-08-29 05,601.317
4 2020-08-29 06,406.615
4 2020-08-29 07,949.813
4 2020-08-29 08,1273.906
4 2020-08-29 09,1435.929
4 2020-08-29 10,1472.812
4 2020-08-29 11,1512.477
4 2020-08-29 12,1441.814
4 2020-08-29 13,1526.789
4 2020-08-29 14,1522.241
4 2020-08-29 15,1514.693
4 2020-08-29 16,1524.414
4 2020-08-29 17,1684.237
4 2020-08-29 18,1177.176
4 2020-08-29 19,1958.657
4 2020-08-29 20,1247.996
4 2020-08-29 21,897.518
4 2020-08-29 22,1322.755
4 2020-08-29 23,1299.637
4 2020-08-30 00,432.024
4 2020-08-30 01,628.433
4 2020-08-30 02,618.875
4 2020-08-30 03,367.658
4 2020-08-30 04,610.57
4 2020-08-30 05,601.967
4 2020-08-30 06,373.935
4 2020-08-30 07,952.45
4 2020-08-30 08,1273.761
4 2020-08-30 09,1554.492
4 2020-08-30 10,1480.846
4 2020-08-30 11,1514.545
4 2020-08-30 12,1438.739
4 2020-08-30 13,1526.028
4 2020-08-30 14,1519.391
4 2020-08-30 15,1510.036
4 2020-08-30 16,1526.718
4 2020-08-30 17,1681.03
4 2020-08-30 18,1192.249
4 2020-08-30 19,1920.612
4 2020-08-30 20,1240.068
4 2020-08-30 21,914.759
4 2020-08-30 22,1298.152
4 2020-08-30 23,1292.746
4 2020-08-31 00,432.024
4 2020-08-31 01,658.971
4 2020-08-31 02,641.009
4 2020-08-31 03,401.544
4 2020-08-31 04,616.439
4 2020-08-31 05,601.952
4 2020-08-31 06,406.615
4 2020-08-31 07,947.067
4 2020-08-31 08,1273.906
4 2020-08-31 09,1574.501
4 2020-08-31 10,1481.718
4 2020-08-31 11,1517.431
4 2020-08-31 12,1439.248
4 2020-08-31 13,1523.791
4 2020-08-31 14,1517.47
4 2020-08-31 15,1499.788
4 2020-08-31 16,1525.081
4 2020-08-31 17,1672.574
4 2020-08-31 18,1209.62
4 2020-08-31 19,1909.262
4 2020-08-31 20,1240.659
4 2020-08-31 21,914.759
4 2020-08-31 22,1296.494
4 2020-08-31 23,1291.062
5 2020-08-25 00,2878.027
5 2020-08-25 01,2834.188
5 2020-08-25 02,2835.937
5 2020-08-25 03,2825.397
5 2020-08-25 04,2826.55
5 2020-08-25 05,2689.736
5 2020-08-25 06,2433.296
5 2020-08-25 07,2422.293
5 2020-08-25 08,1273.761
5 2020-08-25 09,3543.376
5 2020-08-25 10,1482.006
5 2020-08-25 11,1517.933
5 2020-08-25 12,3557.857
5 2020-08-25 13,1535.744
5 2020-08-25 14,1528.371
5 2020-08-25 15,3478.274
5 2020-08-25 16,1531.319
5 2020-08-25 17,1687.876
5 2020-08-25 18,3299.728
5 2020-08-25 19,1982.402
5 2020-08-25 20,3423.924
5 2020-08-25 21,3421.466
5 2020-08-25 22,3409.517
5 2020-08-25 23,3397.386
5 2020-08-26 00,2881.656
5 2020-08-26 01,2837.817
5 2020-08-26 02,2839.912
5 2020-08-26 03,2829.025
5 2020-08-26 04,2830.179
5 2020-08-26 05,2777.859
5 2020-08-26 06,2427.9
5 2020-08-26 07,2415.982
5 2020-08-26 08,1273.906
5 2020-08-26 09,3554.453
5 2020-08-26 10,1480.249
5 2020-08-26 11,1515.787
5 2020-08-26 12,3534.767
5 2020-08-26 13,1522.763
5 2020-08-26 14,1516.442
5 2020-08-26 15,3464.83
5 2020-08-26 16,1525.081
5 2020-08-26 17,1672.574
5 2020-08-26 18,3294.06
5 2020-08-26 19,1944.724
5 2020-08-26 20,3423.928
5 2020-08-26 21,3375.721
5 2020-08-26 22,3363.772
5 2020-08-26 23,3351.642
5 2020-08-27 00,2880.442
5 2020-08-27 01,2836.603
5 2020-08-27 02,2838.698
5 2020-08-27 03,2827.362
5 2020-08-27 04,2828.516
5 2020-08-27 05,2778.862
5 2020-08-27 06,2507.959
5 2020-08-27 07,2498.995
5 2020-08-27 08,1266.656
5 2020-08-27 09,3537.622
5 2020-08-27 10,1468.71
5 2020-08-27 11,1505.723
5 2020-08-27 12,3534.767
5 2020-08-27 13,1523.791
5 2020-08-27 14,1517.47
5 2020-08-27 15,3464.83
5 2020-08-27 16,1525.081
5 2020-08-27 17,1673.404
5 2020-08-27 18,3294.06
5 2020-08-27 19,1943.049
5 2020-08-27 20,3379.851
5 2020-08-27 21,3428.892
5 2020-08-27 22,3416.109
5 2020-08-27 23,3404.229
5 2020-08-28 00,2881.496
5 2020-08-28 01,2837.657
5 2020-08-28 02,2839.752
5 2020-08-28 03,2829.371
5 2020-08-28 04,2830.524
5 2020-08-28 05,2782.11
5 2020-08-28 06,2427.9
5 2020-08-28 07,2415.982
5 2020-08-28 08,1268.12
5 2020-08-28 09,3537.622
5 2020-08-28 10,1470.408
5 2020-08-28 11,1508.702
5 2020-08-28 12,3534.767
5 2020-08-28 13,1522.763
5 2020-08-28 14,1516.442
5 2020-08-28 15,3458.22
5 2020-08-28 16,1530.727
5 2020-08-28 17,1685.033
5 2020-08-28 18,3282.755
5 2020-08-28 19,1980.873
5 2020-08-28 20,3375.492
5 2020-08-28 21,3373.6
5 2020-08-28 22,3361.651
5 2020-08-28 23,3349.521
5 2020-08-29 00,2879.081
5 2020-08-29 01,2835.242
5 2020-08-29 02,2837.717
5 2020-08-29 03,2827.176
5 2020-08-29 04,2828.33
5 2020-08-29 05,2781.726
5 2020-08-29 06,2427.9
5 2020-08-29 07,2415.982
5 2020-08-29 08,1268.12
5 2020-08-29 09,3529.548
5 2020-08-29 10,1482.006
5 2020-08-29 11,1517.994
5 2020-08-29 12,3556.716
5 2020-08-29 13,1535.744
5 2020-08-29 14,1528.371
5 2020-08-29 15,3457.123
5 2020-08-29 16,1530.727
5 2020-08-29 17,1685.226
5 2020-08-29 18,3277.13
5 2020-08-29 19,1978.706
5 2020-08-29 20,3418.446
5 2020-08-29 21,3422.883
5 2020-08-29 22,3410.934
5 2020-08-29 23,3398.803
5 2020-08-30 00,2881.656
5 2020-08-30 01,2837.817
5 2020-08-30 02,2839.566
5 2020-08-30 03,2829.025
5 2020-08-30 04,2830.179
5 2020-08-30 05,2741.204
5 2020-08-30 06,2415.977
5 2020-08-30 07,2405.199
5 2020-08-30 08,1272.489
5 2020-08-30 09,3544.193
5 2020-08-30 10,1482.694
5 2020-08-30 11,1517.295
5 2020-08-30 12,3557.269
5 2020-08-30 13,1536.336
5 2020-08-30 14,1528.962
5 2020-08-30 15,3486.577
5 2020-08-30 16,1533.455
5 2020-08-30 17,1688.777
5 2020-08-30 18,3299.728
5 2020-08-30 19,1984.568
5 2020-08-30 20,3422.602
5 2020-08-30 21,3420.528
5 2020-08-30 22,3408.579
5 2020-08-30 23,3396.449
5 2020-08-31 00,2880.356
5 2020-08-31 01,2836.516
5 2020-08-31 02,2838.612
5 2020-08-31 03,2828.071
5 2020-08-31 04,2829.224
5 2020-08-31 05,2780.65
5 2020-08-31 06,2513.795
5 2020-08-31 07,2501.816
5 2020-08-31 08,1273.906
5 2020-08-31 09,3559.01
5 2020-08-31 10,1480.249
5 2020-08-31 11,1515.195
5 2020-08-31 12,3534.767
5 2020-08-31 13,1523.791
5 2020-08-31 14,1517.47
5 2020-08-31 15,3461.901
5 2020-08-31 16,1523.046
5 2020-08-31 17,1673.418
5 2020-08-31 18,3277.13
5 2020-08-31 19,1981.24
5 2020-08-31 20,3418.446
5 2020-08-31 21,3421.077
5 2020-08-31 22,3409.128
5 2020-08-31 23,3396.997
6 2020-08-25 00,648.792
6 2020-08-25 01,630.717
6 2020-08-25 02,616.365
6 2020-08-25 03,611.912
6 2020-08-25 04,608.526
6 2020-08-25 05,595.818
6 2020-08-25 06,639.353
6 2020-08-25 07,914.163
6 2020-08-25 08,1542.116
6 2020-08-25 09,2472.676
6 2020-08-25 10,2536.974
6 2020-08-25 11,2536.661
6 2020-08-25 12,2538.918
6 2020-08-25 13,2563.461
6 2020-08-25 14,2563.969
6 2020-08-25 15,2566.096
6 2020-08-25 16,2429.816
6 2020-08-25 17,2246.146
6 2020-08-25 18,1408.601
6 2020-08-25 19,1213.222
6 2020-08-25 20,1084.766
6 2020-08-25 21,766.731
6 2020-08-25 22,733.226
6 2020-08-25 23,702.921
6 2020-08-26 00,644.35
6 2020-08-26 01,628.533
6 2020-08-26 02,614.41
6 2020-08-26 03,611.539
6 2020-08-26 04,608.585
6 2020-08-26 05,596.912
6 2020-08-26 06,637.744
6 2020-08-26 07,914.664
6 2020-08-26 08,1549.049
6 2020-08-26 09,2463.766
6 2020-08-26 10,2528.064
6 2020-08-26 11,2527.751
6 2020-08-26 12,2527.211
6 2020-08-26 13,2551.754
6 2020-08-26 14,2552.261
6 2020-08-26 15,2561.641
